index,category,n_doc,title,path,link
153,science,34,Un meteorito sobrevuelalas islas Canarias y caecon estruendo junto aGran Canaria,./TextClassification/Datos/Raw_data/science/34.txt,https://elpais.com/ciencia/2022-12-11/la-mision-espacial-artemis-i-llega-a-la-tierra-tras-26-dias-de-travesia-alrededor-de-la-luna.html
154,science,35,Un ordenador cuánticologra la primerasimulación de un agujerode gusano,./TextClassification/Datos/Raw_data/science/35.txt,https://elpais.com/ciencia/2022-12-11/la-artemis-i-se-prepara-para-hacer-historia-al-zambullirse-en-el-pacifico.html
155,science,36,Los responsables de medir el tiempo quierenjubilar el segundo “bisiesto”,./TextClassification/Datos/Raw_data/science/36.txt,https://elpais.com/ciencia/2022-12-10/medio-siglo-desde-el-apolo-17-asi-fue-la-ultima-ida-y-vuelta-a-la-luna.html
156,science,37,"En todos los idiomas, laspalabrotas tienen unpatrón: evitan las letras 'I' 'r'y 'w",./TextClassification/Datos/Raw_data/science/37.txt,https://elpais.com/ciencia/2022-12-08/el-medicamento-mas-caro-del-mundo-un-nuevo-farmaco-para-terapia-genica-contra-la-hemofilia.html
157,science,38,Los animales también tienen el cerebroasimétrico,./TextClassification/Datos/Raw_data/science/38.txt,https://elpais.com/salud-y-bienestar/2022-12-09/asi-es-el-sindrome-de-la-puerta-equivocada-el-drama-de-los-pacientes-con-patologia-dual.html
158,science,39,El nuevo coche de explosión de hidrógeno quesoluciona el problema de los eléctricos,./TextClassification/Datos/Raw_data/science/39.txt,https://elpais.com/ciencia/vacio-cosmico/2022-11-30/escrito-en-las-estrellas-que-hemos-aprendido-de-ellas.html
159,science,40,"El mundo, más cerca decontar con una fuenteinagotable de energía",./TextClassification/Datos/Raw_data/science/40.txt,https://elpais.com/clima-y-medio-ambiente/2022-12-13/la-ue-impondra-un-arancel-climatico-para-gravar-el-co-de-las-importaciones.html
160,science,41,EE.UU. anunciará el martes«un importante avancecientífico» sobre fusiónnuclear,./TextClassification/Datos/Raw_data/science/41.txt,https://www.abc.es/ciencia/jose-manuel-perlado-fisico-20221212142001-nt.html
161,science,42,"China, Ucranía y el litio:¿podremos reducir lasemisiones de CO,usando vehículoseléctricos?",./TextClassification/Datos/Raw_data/science/42.txt,https://www.abc.es/ciencia/mundo-cerca-contar-fuente-inagotable-energia-20221212211437-nt.html
162,science,43,No te obsesiones con laNochebuena perfecta: lamejor Navidad es la tuya,./TextClassification/Datos/Raw_data/science/43.txt,https://www.abc.es/ciencia/eeuu-anunciara-importante-avance-cientifico-sobre-fusion-20221212093542-nt.html
163,science,44,"José Manuel Perlado,físico: «Es un hito, algo quelos científicos quetrabajamos en fusiónesperábamos desde los años60»",./TextClassification/Datos/Raw_data/science/44.txt,https://www.abc.es/ciencia/necesitas-saber-sobre-fusion-energia-inagotable-estrellas-20221212193604-nt.html
164,science,45,El verificado de Twitteres lo de menos: larealidad de que Musk tepida pagar hasta 11$,./TextClassification/Datos/Raw_data/science/45.txt,https://www.abc.es/ciencia/exito-mision-artemis-despeja-camino-regreso-humanidad-20221211181543-nt.html
165,science,46,El medicamento más caro del mundo: un nuevofármaco para terapia génica contra la hemofilia,./TextClassification/Datos/Raw_data/science/46.txt,https://www.abc.es/ciencia/murio-estrella-misteriosa-nebulosa-ocho-estallidos-20221209183928-nt.html
166,science,47,Detenido el fundador deFTX en las Bahamas trasser imputado en EEUUpor fraude y blanqueo,./TextClassification/Datos/Raw_data/science/47.txt,https://www.abc.es/ciencia/apolo-prediccion-ultimo-hombre-piso-luna-cerca-20221210193822-nt.html
167,science,48,Hallada en Marte una zona volcánica tan grandecomo Europa que puede entrar en erupción,./TextClassification/Datos/Raw_data/science/48.txt,https://www.abc.es/ciencia/empieza-construccion-mayor-radiotelescopio-tiempos-20221209105948-nt.html
168,science,49,"La UE impondrá un arancel climático para gravarel CO, de las importaciones",./TextClassification/Datos/Raw_data/science/49.txt,https://www.abc.es/ciencia/echa-carreteras-nieva-20221209120931-nt.html
169,science,50,"Todo lo que necesitas sabersobre la fusión, la energíainagotable de las estrellasque aspira a encender tunevera",./TextClassification/Datos/Raw_data/science/50.txt,https://www.abc.es/ciencia/color-fuego-20221209115208-nt.html
170,science,51,Un estudio desvela variantes genéticas quepredisponen al consumo de alcohol o tabaco,./TextClassification/Datos/Raw_data/science/51.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-12-13/eeuu-fusion-nuclear-energia-inagotable_3538891/
171,science,52,¿De qué color es el fuego?,./TextClassification/Datos/Raw_data/science/52.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-12-11/cientifico-busca-nueva-puerta-cerebro-farmacos_3532456/
172,science,53,La catástrofe del vacío (cósmico),./TextClassification/Datos/Raw_data/science/53.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-12-11/artemis-llega-a-la-tierra-mision-cumplida_3538132/
173,science,54,Hito histórico de EEUU en fusión nuclear: quéfalta ahora para tener energía inagotable,./TextClassification/Datos/Raw_data/science/54.txt,https://www.elconfidencial.com/tecnologia/2022-12-13/detenido-el-fundador-de-ftx-en-las-bahamas-tras-ser-imputado-en-eeuu_3538966/
174,science,55,El éxito de la misiónArtemis I despeja el caminode regreso de la humanidadala Luna,./TextClassification/Datos/Raw_data/science/55.txt,https://www.elconfidencial.com/tecnologia/2022-12-13/twitter-blue-twitter-realidad-musk-pagar-11-dolares_3538430/
175,science,56,Artemis I regresa a laTierra tras casi un mesde travesía espacial,./TextClassification/Datos/Raw_data/science/56.txt,https://www.elconfidencial.com/tecnologia/novaceno/2022-12-13/el-nuevo-coche-de-explosion-de-hidrogeno-que-soluciona-el-problema-de-los-electricos_3538561/
176,science,57,El ADN más antiguo jamás recuperado muestra elparaíso que era el actual desierto polar,./TextClassification/Datos/Raw_data/science/57.txt,https://www.elconfidencial.com/tecnologia/2022-12-13/nochebuena-perfecta-bra_3537233/
177,science,58,"Apolo 17: La predicción delúltimo hombre que pisó laLuna, más cerca decumplirse 50 años después",./TextClassification/Datos/Raw_data/science/58.txt,https://www.elconfidencial.com/tecnologia/2022-12-12/geminidas-2022-a-que-hora-es-el-maximo-y-como-ver_3538716/
178,science,59,Así murió la estrella de lamisteriosa Nebulosa de losOcho Estallidos,./TextClassification/Datos/Raw_data/science/59.txt,https://www.elconfidencial.com/tecnologia/2022-12-12/elon-musk-fauci-yoel-roth-twitter_3538378/
179,science,60,Este español busca unapuerta 'imposible' en elcerebro para suministrarfármacos,./TextClassification/Datos/Raw_data/science/60.txt,https://www.elconfidencial.com/tecnologia/2022-12-12/apple-tv-4k-especificaciones-precio-opiniones_3536297/
180,politics,1,"El Gobierno aparca 'mordaza' y vivienda yacelera la ley trans, la de bienestar animaly el Código Penal para antes de fin de año",./TextClassification/Datos/Raw_data/politics/1.txt,https://www.20minutos.es/noticia/5083286/0/cgpj-tacha-baja-menstrual-aborto-injustificada-estigmatizante-critica-eliminen-dias-reflexion/
181,politics,2,Podemos propone un cheque ayuda de hasta 500euros y un impuesto a los grandessupermercados,./TextClassification/Datos/Raw_data/politics/2.txt,https://www.20minutos.es/noticia/5083241/0/h2med-2500-millones-10-hidrogeno-ue-2030-macron-origen-nuclear/
182,politics,3,Almeida busca un milagro para evitar la prórrogade los Presupuestos de Madrid para 2023,./TextClassification/Datos/Raw_data/politics/3.txt,https://www.20minutos.es/noticia/5082995/0/sanchez-aspira-ue-pague-mitad-corredor-hidrogeno-verde-bar-mar-formalizara-marcon-costa/
183,politics,4,"Nueva condena de cárcel al ""pequeñoNicolás' por fingir ser agente del CNI y delGobierno",./TextClassification/Datos/Raw_data/politics/4.txt,https://www.20minutos.es/noticia/5083208/0/opinion-miguel-fernandez-guerra-defensa-voto-16-anos/
184,politics,5,La comisión de Justicia aprueba lasrebajas en malversación y sedición entredenuncias de “autoritarismo” de lasderechas,./TextClassification/Datos/Raw_data/politics/5.txt,https://www.20minutos.es/noticia/5082918/0/sanchez-y-meloni-se-reunen-este-viernes-por-primera-vez-en-alicante-aunque-dejaran-de-lado-el-rechazo-italiano-a-rescatar-migrantes/
185,politics,6,Que el ruido no ensordezca lo importante,./TextClassification/Datos/Raw_data/politics/6.txt,https://www.20minutos.es/noticia/5083175/0/psoe-y-unidas-podemos-plantean-un-nuevo-delito-de-enriquecimiento-ilicito-para-politicos-que-no-toca-la-malversacion/
186,politics,7,"La historia de Zakhar, uno de los 30.000 niñosucranianos que estudian en España: ""Megustaría estudiar Derecho aquí""",./TextClassification/Datos/Raw_data/politics/7.txt,https://www.20minutos.es/viajes/actualidad/peru-teme-una-debacle-del-turismo-por-la-grave-crisis-politica-pero-las-aerolineas-mantienen-sus-vuelos-desde-espana-5083001/
187,politics,8,Meloni cancela su presencia en la cumbreeuromediterránea por una gripe,./TextClassification/Datos/Raw_data/politics/8.txt,https://www.20minutos.es/noticia/5082819/0/opinion-montse-minguez-ruido-no-ensombrezca-importante/
188,politics,9,El corredor de hidrógeno verde entreEspaña y Francia costará unos 2.500millones,./TextClassification/Datos/Raw_data/politics/9.txt,https://www.20minutos.es/noticia/5075776/0/la-historia-de-zakhar-uno-de-los-30-000-ninos-ucranianos-que-estudian-en-espana-me-gustaria-estudiar-derecho-aqui/
189,politics,10,"Fraude fiscal, blanqueo y amenazas: lainmunidad salva a Juan Carlos I de mediadocena de acusaciones",./TextClassification/Datos/Raw_data/politics/10.txt,https://www.20minutos.es/noticia/5082879/0/unidas-podemos-ve-con-temor-la-reforma-de-la-malversacion-anunciada-por-sanchez-ante-el-riesgo-de-que-beneficie-a-corruptos/
190,politics,11,Mujeres en la política: 10 películas para ver enplataformas sobre figuras que rompieron techosde cristal,./TextClassification/Datos/Raw_data/politics/11.txt,https://elpais.com/internacional/2022-12-09/una-senadora-democrata-deja-el-partido-y-complica-a-biden-el-control-del-senado.html
191,politics,12,La Fiscalía pide la detención del exalcalde deBenito Juárez Christian Von Roehrich por el casodel cartel inmobiliario”,./TextClassification/Datos/Raw_data/politics/12.txt,https://elpais.com/videos/2022-12-09/acoso-en-vivo-una-concejala-brasilena-es-abrazada-y-besada-a-la-fuerza-dentro-de-un-pleno.html?autoplay=1
192,politics,13,La subjetividad delinsulto,./TextClassification/Datos/Raw_data/politics/13.txt,https://elpais.com/internacional/2022-12-09/el-espionaje-a-periodistas-politicos-y-militares-asedia-al-gobierno-de-grecia.html
193,politics,14,Una concejala brasileñaes abrazada y besada ala fuerza dentro de unpleno,./TextClassification/Datos/Raw_data/politics/14.txt,https://elpais.com/espana/2022-12-09/sanchez-y-meloni-ponen-a-prueba-la-relacion-entre-espana-e-italia.html
194,politics,15,"El espionaje a periodistas, políticos y militaresasedía al Gobierno de Grecia",./TextClassification/Datos/Raw_data/politics/15.txt,https://elpais.com/cultura/2022-12-09/mujeres-en-la-politica-10-peliculas-para-ver-en-plataformas-sobre-figuras-que-rompieron-techos-de-cristal.html
195,politics,16,El número de hogares acogidos a la tarifaregulada del gas creció un 10% desde octubre,./TextClassification/Datos/Raw_data/politics/16.txt,https://elpais.com/ideas/2022-12-09/la-subjetividad-del-insulto.html
196,politics,17,Una senadora demócrata deja el partido ycomplica a Biden el control del Senado,./TextClassification/Datos/Raw_data/politics/17.txt,https://elpais.com/mexico/2022-12-08/la-fiscalia-pide-la-detencion-del-exalcalde-de-benito-juarez-christian-von-roehrich-por-el-caso-del-cartel-inmobiliario.html
197,politics,18,Podemos ve con temor la reforma de lamalversación anunciada por Sánchez ante elriesgo de que beneficie a corruptos,./TextClassification/Datos/Raw_data/politics/18.txt,https://elpais.com/espana/2022-12-08/el-gobierno-prepara-una-pirueta-legislativa-para-desbloquear-la-renovacion-del-constitucional.html
198,politics,19,El PSOE se queda solo y no consigue limitar laautodeterminación de género para losmenores en la ley trans,./TextClassification/Datos/Raw_data/politics/19.txt,https://elpais.com/america-colombia/2022-12-08/petro-asegura-que-pedro-castillo-se-dejo-lleva-a-un-suicidio-politico.html
199,politics,20,Trias se suma a la carrera por la alcaldía deBarcelona: estos son los candidatos yaconfirmados... y los partidos aún sin 'líder',./TextClassification/Datos/Raw_data/politics/20.txt,https://elpais.com/mexico/2022-12-08/lopez-obrador-confirma-que-pedro-castillo-solicito-asilo-en-mexico.html
200,politics,21,Los conservadores del Poder Judicialpiden un pleno urgente para sortear lareforma sobre la renovación delConstitucional,./TextClassification/Datos/Raw_data/politics/21.txt,https://www.eldiario.es/politica/conservadores-judicial-piden-pleno-urgente-soslayar-reforma-gobierno-renovacion-constitucional_1_9781586.html
201,politics,22,México inicia los trámites de asilo de PedroCastillo después de la solicitud formal delexpresidente,./TextClassification/Datos/Raw_data/politics/22.txt,https://www.eldiario.es/politica/judicial-propone-mantener-obligacion-esperar-tres-dias-reafirmarse-decision-abortar_1_9781115.html
202,politics,23,La reforma de la sedición y de la malversaciónsupera el último trámite y queda lista para seraprobada en el Congreso,./TextClassification/Datos/Raw_data/politics/23.txt,https://www.eldiario.es/politica/bruselas-evita-opinar-cambios-mayoria-elegir-constitucional-e-insiste-renovacion-judicial_1_9780937.html
203,politics,24,El Poder Judicial propone mantener laobligación de esperar tres días parareafirmarse en la decisión de abortar,./TextClassification/Datos/Raw_data/politics/24.txt,https://www.eldiario.es/politica/pp-vox-anuncian-recursos-constitucional-cambios-legislativos-anunciados-gobierno_1_9780358.html
204,politics,25,"Entrevista lone Belarra: ""El objetivo de la leyde familias es que pases más tiempo con lostuyos que con tu jefe""",./TextClassification/Datos/Raw_data/politics/25.txt,https://www.eldiario.es/politica/erc-pide-rebajar-tres-anos-condena-maxima-carcel-malverse-dinero-publico-beneficio-personal_1_9780076.html
205,politics,26,"Ribera, ""extremadamente preocupada"" por laúltima propuesta para topar el gas a 220 eurosy augura un debate ""complicado"" este martes",./TextClassification/Datos/Raw_data/politics/26.txt,https://www.eldiario.es/politica/codigo-penal-incluira-delito-enriquecimiento-ilicito-cargos-publicos-tres-anos-carcel_1_9780145.html
206,politics,27,Bruselas evita opinar sobre los cambiosen la mayoría para elegir elConstitucional e insiste en la renovacióndel Poder Judicial,./TextClassification/Datos/Raw_data/politics/27.txt,https://www.eldiario.es/andalucia/cadiz/david-cruz-candidato-continuista-sustituir-kichi-cadiz-hemos-mostrado-modelo-distinto-politica_1_9787330.html
207,politics,28,"David De la Cruz, un candidatocontinuista para sustituir a Kichi enCádiz: “Hemos mostrado un modelodistinto de hacer política”",./TextClassification/Datos/Raw_data/politics/28.txt,https://www.eldiario.es/economia/corredor-hidrogeno-verde-espana-francia-costara-2-500-millones_1_9780341.html
208,politics,29,España y el bloque de países por un límite bajoal gas flexibilizan su postura para tratar deconvencer a Alemania y Países Bajos,./TextClassification/Datos/Raw_data/politics/29.txt,https://www.eldiario.es/politica/fraude-fiscal-blanqueo-amenazas-inmunidad-salva-juan-carlos-i-media-docena-acusaciones_1_9776319.html
209,politics,30,ERC se enreda con el referéndum unilateral:Junqueras lo avala y Rufián no lo contempla,./TextClassification/Datos/Raw_data/politics/30.txt,https://www.eldiario.es/politica/vicepresidenta-ceuta-alega-cumplio-mandato-interior-pide-no-juzgada-deportar-menores_1_9779256.html
210,politics,31,El Código Penal incluirá el delito deenriquecimiento ilícito de cargos públicoscon hasta tres años de cárcel,./TextClassification/Datos/Raw_data/politics/31.txt,https://www.20minutos.es/noticia/5084149/0/psoe-renuncia-definitivamenteenmiendas-ley-trans-autodeterminacion-menores/
211,politics,32,El Gobierno cambia la ley para desbloquear larenovación del Constitucional “ante el secuestrodel PP”,./TextClassification/Datos/Raw_data/politics/32.txt,https://www.20minutos.es/noticia/5084166/0/erc-se-enreda-con-el-referendum-unilateral-junqueras-lo-avala-y-rufian-no-lo-contempla/
212,politics,33,La vicepresidenta de Ceuta alega quecumplió un “mandato” de Interior y pideno ser juzgada por deportar a menores,./TextClassification/Datos/Raw_data/politics/33.txt,https://www.20minutos.es/noticia/5084090/0/espana-bloque-paises-tope-bajo-gas-flexibilizan-tratar-convencer-alemania-paises-bajos/
213,politics,34,PP y Vox anuncian recursos ante elConstitucional contra los cambioslegislativos anunciados por el Gobierno,./TextClassification/Datos/Raw_data/politics/34.txt,https://www.20minutos.es/noticia/5084125/0/la-reforma-de-la-sedicion-y-de-la-malversacion-supera-el-ultimo-tramite-y-queda-lista-para-ser-aprobada-en-el-congreso/
214,politics,35,ERC pide rebajar a tres años la condenamáxima de cárcel por malversar dineropúblico sin beneficio personal o de otros,./TextClassification/Datos/Raw_data/politics/35.txt,https://www.20minutos.es/noticia/5084002/0/trias-se-suma-a-los-candidatos-confirmados-para-optar-a-la-alcaldia-de-barcelona-junto-a-colau-maragall-y-collboni/
215,politics,36,El PSOE renuncia definitivamente a susenmiendas a la ley trans sobre el cambioregistral de sexo de menores de edad,./TextClassification/Datos/Raw_data/politics/36.txt,https://www.20minutos.es/noticia/5084044/0/ione-belarra-el-objetivo-de-la-ley-de-familias-es-que-pases-mas-tiempo-con-los-tuyos-que-con-tu-jefe/
216,politics,37,Petro asegura que Pedro Castillo “se dejó llevar aun suicidio político”,./TextClassification/Datos/Raw_data/politics/37.txt,https://www.20minutos.es/noticia/5084030/0/ribera-extramadamente-preocupada-ultima-propuesta-topar-gas-220-euros-debate-complicado/
217,politics,38,En defensa del voto a los 16 años,./TextClassification/Datos/Raw_data/politics/38.txt,https://www.20minutos.es/noticia/5084028/0/psoe-queda-solo-limitar-autodeterminacion-genero-menores-edad-ley-trans/
218,politics,39,"Feijóo rechaza la moción de censura deVox, pero se abstendrá en lugar de votaren contra como hizo Casado",./TextClassification/Datos/Raw_data/politics/39.txt,https://www.20minutos.es/noticia/5084012/0/numero-hogares-acogidos-tarifa-regulada-gas-crecio-10-octubre/
219,politics,40,"Bolaños, sobre Cataluña: “No va a haber enningún caso un referéndum. Estamos en superarla tensión de 2017”",./TextClassification/Datos/Raw_data/politics/40.txt,https://www.20minutos.es/noticia/5083950/0/sandro-rosell-anunciara-tras-reyes-si-se-presenta-a-la-alcaldia-de-barcelona/
220,politics,41,Un oasis en Madrid para que los defensores dederechos humanos recuperen el aliento,./TextClassification/Datos/Raw_data/politics/41.txt,https://elpais.com/espana/catalunya/2022-12-13/xavier-trias-llama-a-los-votantes-de-psc-y-erc-para-echar-a-ada-colau-de-la-alcaldia-de-barcelona.html
221,politics,42,Meloni cancela su viaje a Alicante por unagripe y se suspende la reunión prevista conSánchez,./TextClassification/Datos/Raw_data/politics/42.txt,https://elpais.com/espana/2022-12-13/bolanos-sobre-cataluna-no-va-a-haber-en-ningun-caso-un-referendum-estamos-en-superar-la-tension-de-2017.html
222,politics,43,Bolaños asegura que los barones delPSOE “entienden” la acción del Gobiernoen Catalunya cuando se lo explican,./TextClassification/Datos/Raw_data/politics/43.txt,https://elpais.com/america-futura/2022-12-13/un-oasis-en-madrid-para-que-los-defensores-de-derechos-humanos-recuperen-el-aliento.html
223,politics,44,Xavier Trias llama a los votantes de PSC y ERCpara echar a Ada Colau de la alcaldía deBarcelona,./TextClassification/Datos/Raw_data/politics/44.txt,https://elpais.com/opinion/2022-12-13/que-los-politicos-no-falten-al-respeto.html
224,politics,45,"El Ministerio de Igualdad pacta conMoncloa una enmienda para clarificar laley del ""solo sí es sí'",./TextClassification/Datos/Raw_data/politics/45.txt,https://elpais.com/espana/catalunya/2022-12-12/xavier-trias-anuncia-que-optara-a-alcaldia-de-barcelona.html
225,politics,46,"Perú teme una debacle del turismo por laerave crisis política, pero las aerolineasmantienen sus vuelos desde España",./TextClassification/Datos/Raw_data/politics/46.txt,https://elpais.com/espana/2022-12-12/upn-rompe-con-pp-y-ciudadanos-y-concurrira-en-solitario-a-las-elecciones-de-mayo.html
226,politics,47,ERC afirma que la malversación no se hanegociado por “situaciones personales”sino para “futuras generaciones”,./TextClassification/Datos/Raw_data/politics/47.txt,https://elpais.com/espana/comunidad-valenciana/2022-12-12/la-reforma-del-codigo-penal-no-le-vale-al-exalcalde-de-gandia-del-pp-para-suspender-su-juicio-por-malversacion.html
227,politics,48,PSOE y Unidas Podemos plantean un nuevodelito de enriquecimiento ilícito para políticosque no toca la malversación,./TextClassification/Datos/Raw_data/politics/48.txt,https://elpais.com/economia/2022-12-12/podemos-propone-un-cheque-ayuda-de-hasta-500-euros-y-un-impuesto-a-los-grandes-supermercados.html
228,politics,49,Sandro Rosell anunciará tras Reyes si sepresenta a la Alcaldía de Barcelona,./TextClassification/Datos/Raw_data/politics/49.txt,https://elpais.com/espana/madrid/2022-12-12/almeida-busca-un-milagro-para-evitar-la-prorroga-de-los-presupuestos-de-madrid-para-2023.html
229,politics,50,Que los politicos noJalten al respeto,./TextClassification/Datos/Raw_data/politics/50.txt,https://elpais.com/clima-y-medio-ambiente/2022-12-12/el-psoe-y-unidas-podemos-siguen-sin-ponerse-de-acuerdo-con-la-ley-de-bienestar-animal.html
230,politics,51,El H2Med costará 2.500 millones para llevarun 10% del hidrógeno de la UE en 2030 yMacron insiste en que sea también nuclear,./TextClassification/Datos/Raw_data/politics/51.txt,https://www.eldiario.es/politica/gobierno-asegura-no-celebrar-referendum-catalunya-acuerdo-erc-malversacion_1_9790015.html
231,politics,52,El PSOE y Unidas Podemos siguen sin ponerse deacuerdo con la ley de bienestar animal,./TextClassification/Datos/Raw_data/politics/52.txt,https://www.eldiario.es/politica/supremo-confirma-15-anos-carcel-violador-condena-posible-ley-si-si_1_9789737.html
232,politics,53,Sánchez aspira a que la UE pague la mitad delcorredor de hidrógeno verde BarMar que esteviernes formalizará junto a Macron y Costa,./TextClassification/Datos/Raw_data/politics/53.txt,https://www.eldiario.es/politica/gobierno-garantizara-ley-secreto-profesional-periodistas_1_9789567.html
233,politics,54,El Gobierno asegura que no se va acelebrar ningún referéndum” enCatalunya tras al acuerdo con ERC sobremalversación,./TextClassification/Datos/Raw_data/politics/54.txt,https://www.eldiario.es/politica/erc-afirma-malversacion-no-negociado-base-situaciones-personales-futuras-generaciones_1_9788956.html
234,politics,55,Xavier Trías anuncia que optara a la Alcaldía deBarcelona,./TextClassification/Datos/Raw_data/politics/55.txt,https://www.eldiario.es/politica/ministerio-igualdad-pacta-moncloa-enmienda-codigo-penal-clarificar-ley-si-si_1_9788718.html
235,politics,56,El Gobierno garantizará por ley el secretoprofesional de los periodistas,./TextClassification/Datos/Raw_data/politics/56.txt,https://www.eldiario.es/politica/feijoo-rechaza-mocion-censura-vox-dice-abstendra-lugar-votar-hizo-casado_1_9788727.html
236,politics,57,"El CGPJ tacha la baja menstrual de la ley delaborto de ""injustificada"" y ""estigmatizante"" ycritica que se eliminen los días de reflexión",./TextClassification/Datos/Raw_data/politics/57.txt,https://www.eldiario.es/castilla-la-mancha/politica/bolanos-asegura-barones-psoe-entienden-accion-gobierno-catalunya-explican_1_9788703.html
237,politics,58,La reforma del Código Penal no le vale alexalcalde de Gandia del PP para suspender sujuicio por malversación,./TextClassification/Datos/Raw_data/politics/58.txt,https://www.eldiario.es/politica/comision-justicia-aprueba-rebajas-malversacion-sedicion-denuncias-autoritarismo-oposicion_1_9788562.html
238,politics,59,UPN rompe con PP y Ciudadanos y concurrirá ensolitario a las elecciones de mayo,./TextClassification/Datos/Raw_data/politics/59.txt,https://www.eldiario.es/politica/condena-17-meses-carcel-pequeno-nicolas-fingir-agente-cni-gobierno_1_9656057.html
239,politics,60,El Supremo confirma 15 años de cárcel aun violador porque su condena tambiénes posible con la ley del 'solo sí es sí',./TextClassification/Datos/Raw_data/politics/60.txt,https://www.eldiario.es/politica/gobierno-aparca-mordaza-vivienda-acelera-ley-trans-bienestar-animal-codigo-penal-ano_1_9787813.html
